"","Borough","Category","StartDateTime","EventType","SubCategoryName","Month","Day","Year","Season"
"3964","Brooklyn","Film",2024-07-20 08:00:00,"Shooting Permit","Short",7,20,2024,"Summer"
"3965","Brooklyn","Television",2024-07-22 07:00:00,"Shooting Permit","Cable-episodic",7,22,2024,"Summer"
"3966","Brooklyn","Television",2024-07-18 07:00:00,"Shooting Permit","Episodic series",7,18,2024,"Summer"
"3967","Brooklyn","Television",2024-07-24 07:00:00,"Shooting Permit","Cable-episodic",7,24,2024,"Summer"
"3968","Queens","Television",2024-07-19 07:00:00,"Shooting Permit","Episodic series",7,19,2024,"Summer"
"3969","Brooklyn","Television",2024-07-23 06:00:00,"Shooting Permit","Cable-episodic",7,23,2024,"Summer"
"3970","Brooklyn","Television",2024-07-24 10:00:00,"Shooting Permit","Episodic series",7,24,2024,"Summer"
"3971","Brooklyn","Film",2024-07-21 08:00:00,"Shooting Permit","Feature",7,21,2024,"Summer"
"3972","Brooklyn","Television",2024-07-24 09:00:00,"Shooting Permit","Cable-episodic",7,24,2024,"Summer"
"3973","Brooklyn","Television",2024-07-19 10:00:00,"Shooting Permit","Cable-episodic",7,19,2024,"Summer"
"3974","Brooklyn","Television",2024-07-24 07:00:00,"Shooting Permit","Cable-episodic",7,24,2024,"Summer"
"3975","Manhattan","Television",2024-07-23 06:00:00,"Shooting Permit","Cable-episodic",7,23,2024,"Summer"
"3976","Brooklyn","Television",2024-07-22 08:00:00,"Shooting Permit","Cable-episodic",7,22,2024,"Summer"
"3977","Manhattan","Television",2024-07-22 07:00:00,"Shooting Permit","Episodic series",7,22,2024,"Summer"
"3978","Queens","Television",2024-07-22 07:00:00,"Shooting Permit","Episodic series",7,22,2024,"Summer"
"3979","Brooklyn","Television",2024-07-22 06:00:00,"Shooting Permit","Episodic series",7,22,2024,"Summer"
"3980","Queens","Television",2024-07-19 09:30:00,"Shooting Permit","Episodic series",7,19,2024,"Summer"
"3981","Brooklyn","Television",2024-07-19 06:00:00,"Shooting Permit","Episodic series",7,19,2024,"Summer"
"3982","Brooklyn","Television",2024-07-19 06:00:00,"Shooting Permit","Episodic series",7,19,2024,"Summer"
"3983","Staten Island","Television",2024-07-22 06:30:00,"Shooting Permit","Episodic series",7,22,2024,"Summer"
"3984","Brooklyn","Commercial",2024-07-18 16:00:00,"Shooting Permit","Commercial",7,18,2024,"Summer"
"3985","Queens","Television",2024-07-22 08:00:00,"Shooting Permit","Episodic series",7,22,2024,"Summer"
"3986","Manhattan","Television",2024-07-19 13:00:00,"Shooting Permit","Cable-episodic",7,19,2024,"Summer"
"3987","Brooklyn","Television",2024-07-18 10:00:00,"Shooting Permit","Cable-episodic",7,18,2024,"Summer"
"3988","Brooklyn","Television",2024-07-19 12:00:00,"Shooting Permit","Cable-episodic",7,19,2024,"Summer"
"3989","Queens","Television",2024-07-18 06:00:00,"Shooting Permit","Cable-episodic",7,18,2024,"Summer"
"3990","Manhattan","Television",2024-07-22 07:00:00,"Shooting Permit","Episodic series",7,22,2024,"Summer"
"3991","Manhattan","Film",2024-08-17 17:00:00,"Shooting Permit","Feature",8,17,2024,"Summer"
"3992","Manhattan","Film",2024-08-16 17:00:00,"Shooting Permit","Feature",8,16,2024,"Summer"
"3993","Brooklyn","Television",2024-07-19 08:00:00,"Shooting Permit","Episodic series",7,19,2024,"Summer"
"3994","Manhattan","Television",2024-07-18 08:00:00,"Shooting Permit","Episodic series",7,18,2024,"Summer"
"3995","Queens","Television",2024-07-18 07:00:00,"Shooting Permit","Episodic series",7,18,2024,"Summer"
"3996","Manhattan","Commercial",2024-07-17 10:00:00,"Shooting Permit","Commercial",7,17,2024,"Summer"
"3997","Brooklyn","Television",2024-07-22 07:00:00,"Shooting Permit","Cable-episodic",7,22,2024,"Summer"
"3998","Staten Island","Television",2024-07-19 11:00:00,"Shooting Permit","Cable-episodic",7,19,2024,"Summer"
"3999","Brooklyn","Television",2024-07-24 08:00:00,"Shooting Permit","Episodic series",7,24,2024,"Summer"
"4000","Manhattan","Television",2024-07-14,"Shooting Permit","News",7,14,2024,"Summer"
"4001","Manhattan","Television",2024-07-23 07:00:00,"Shooting Permit","Episodic series",7,23,2024,"Summer"
"4002","Queens","Television",2024-07-16 09:30:00,"Shooting Permit","Episodic series",7,16,2024,"Summer"
"4003","Queens","Television",2024-07-15 08:00:00,"Shooting Permit","Episodic series",7,15,2024,"Summer"
"4004","Queens","Television",2024-07-14 08:00:00,"Shooting Permit","Episodic series",7,14,2024,"Summer"
"4005","Queens","Television",2024-07-13 06:00:00,"Shooting Permit","Episodic series",7,13,2024,"Summer"
"4006","Brooklyn","Television",2024-07-17 07:00:00,"Shooting Permit","Pilot",7,17,2024,"Summer"
"4007","Queens","Television",2024-07-18 07:00:00,"Shooting Permit","Episodic series",7,18,2024,"Summer"
"4008","Brooklyn","Television",2024-07-18 06:00:00,"Shooting Permit","Episodic series",7,18,2024,"Summer"
"4009","Queens","Television",2024-07-16 14:00:00,"Shooting Permit","Episodic series",7,16,2024,"Summer"
"4010","Queens","Television",2024-07-17 09:00:00,"Shooting Permit","Episodic series",7,17,2024,"Summer"
"4011","Manhattan","Television",2024-07-16 06:00:00,"Shooting Permit","Episodic series",7,16,2024,"Summer"
"4012","Brooklyn","Television",2024-07-17 08:00:00,"Shooting Permit","Cable-episodic",7,17,2024,"Summer"
"4013","Brooklyn","Commercial",2024-07-16 06:00:00,"Shooting Permit","Commercial",7,16,2024,"Summer"
"4014","Queens","Television",2024-07-15 08:00:00,"Shooting Permit","Episodic series",7,15,2024,"Summer"
"4015","Brooklyn","Commercial",2024-07-17 06:00:00,"Shooting Permit","Commercial",7,17,2024,"Summer"
"4016","Brooklyn","Television",2024-07-18 08:00:00,"Shooting Permit","Cable-episodic",7,18,2024,"Summer"
"4017","Brooklyn","Commercial",2024-07-18 11:00:00,"Shooting Permit","Commercial",7,18,2024,"Summer"
"4018","Manhattan","Commercial",2024-07-17 09:00:00,"Shooting Permit","Commercial",7,17,2024,"Summer"
"4019","Brooklyn","Television",2024-07-16 07:00:00,"Shooting Permit","Cable-episodic",7,16,2024,"Summer"
"4020","Brooklyn","Television",2024-07-18 07:00:00,"Shooting Permit","Cable-episodic",7,18,2024,"Summer"
"4021","Brooklyn","Television",2024-07-17 07:00:00,"Shooting Permit","Cable-episodic",7,17,2024,"Summer"
"4022","Brooklyn","Television",2024-07-16 07:00:00,"Shooting Permit","Cable-episodic",7,16,2024,"Summer"
"4023","Queens","Television",2024-07-18 06:00:00,"Shooting Permit","Episodic series",7,18,2024,"Summer"
"4024","Queens","Television",2024-07-17 06:00:00,"Shooting Permit","Episodic series",7,17,2024,"Summer"
